['price', 'hours', 'minute', 'seconds']  from C:\D-folder\data\weekdaywise-data\Thursday\2022-06-09
34816.4, 10, 41, 25
34815.85, 10, 41, 27
34816.5, 10, 41, 28
34816.8, 10, 41, 29
34814.7, 10, 41, 30
34815.9, 10, 41, 31
34814.15, 10, 41, 32
34814.8, 10, 41, 33
34815.1, 10, 41, 34
34816.6, 10, 41, 36
34814.55, 10, 41, 37
34814.55, 10, 41, 38
34815.25, 10, 41, 39
34814.55, 10, 41, 40
34814.35, 10, 41, 41
34813.25, 10, 41, 42
34813.75, 10, 41, 43
34815.5, 10, 41, 45
34814.05, 10, 41, 46
34815.25, 10, 41, 47
34813.7, 10, 41, 48
34813.45, 10, 41, 50
34813.15, 10, 41, 51
34815.25, 10, 41, 53
34814.55, 10, 41, 54
34813.2, 10, 41, 56
34813.45, 10, 41, 57
34814.4, 10, 41, 58
34812.95, 10, 41, 59
34813.2, 10, 42, 0
34815.6, 10, 42, 1
34815.2, 10, 42, 2
34814.1, 10, 42, 4
34816.1, 10, 42, 5
34815.35, 10, 42, 6
34815.15, 10, 42, 7
34815.7, 10, 42, 8
34813.5, 10, 42, 9
34814.15, 10, 42, 10
34814.75, 10, 42, 11
34814.15, 10, 42, 12
34815.35, 10, 42, 13
34815.1, 10, 42, 14
34815.65, 10, 42, 15
34814.9, 10, 42, 16
34815.9, 10, 42, 17
34817.75, 10, 42, 18
34817.75, 10, 42, 19
34819.9, 10, 42, 20
34820.65, 10, 42, 21
34821.0, 10, 42, 22
34820.4, 10, 42, 23
34822.05, 10, 42, 25
34822.05, 10, 42, 26
34822.05, 10, 42, 27
34821.7, 10, 42, 28
34819.3, 10, 42, 30
34818.8, 10, 42, 31
34819.7, 10, 42, 32
34821.45, 10, 42, 33
34819.4, 10, 42, 34
34818.45, 10, 42, 35
34818.1, 10, 42, 37
34819.15, 10, 42, 38
34818.3, 10, 42, 39
34819.75, 10, 42, 40
34819.25, 10, 42, 41
34819.05, 10, 42, 42
34818.5, 10, 42, 43
34818.5, 10, 42, 44
34818.55, 10, 42, 45
34819.2, 10, 42, 46
34819.55, 10, 42, 47
34819.8, 10, 42, 48
34817.1, 10, 42, 49
34817.0, 10, 42, 50
34817.0, 10, 42, 51
34818.6, 10, 42, 52
34818.05, 10, 42, 53
34817.9, 10, 42, 54
34817.9, 10, 42, 55
34814.7, 10, 42, 57
34816.4, 10, 42, 58
34816.15, 10, 42, 59
34815.45, 10, 43, 0
34816.6, 10, 43, 1
34817.5, 10, 43, 2
34816.5, 10, 43, 3
34818.45, 10, 43, 4
34818.45, 10, 43, 5
34817.5, 10, 43, 6
34817.55, 10, 43, 7
34817.7, 10, 43, 8
34816.4, 10, 43, 9
34815.85, 10, 43, 10
34816.55, 10, 43, 11
34818.0, 10, 43, 12
34818.0, 10, 43, 13
34815.0, 10, 43, 14
34816.25, 10, 43, 15
34817.0, 10, 43, 16
34816.65, 10, 43, 18
34815.85, 10, 43, 19
34816.0, 10, 43, 20
34815.85, 10, 43, 21
34815.55, 10, 43, 22
34816.5, 10, 43, 23
34816.25, 10, 43, 24
34816.25, 10, 43, 25
34817.0, 10, 43, 26
34816.65, 10, 43, 27
34817.7, 10, 43, 28
34817.45, 10, 43, 29
34819.65, 10, 43, 30
34817.45, 10, 43, 31
34817.95, 10, 43, 32
34817.05, 10, 43, 33
34817.4, 10, 43, 34
34817.6, 10, 43, 35
34817.3, 10, 43, 36
34817.3, 10, 43, 37
34816.7, 10, 43, 39
34816.4, 10, 43, 40
34815.55, 10, 43, 41
34815.3, 10, 43, 42
34815.8, 10, 43, 43
34816.2, 10, 43, 44
34818.75, 10, 43, 45
34818.3, 10, 43, 46
34817.9, 10, 43, 47
34818.15, 10, 43, 48
34817.75, 10, 43, 49
34817.9, 10, 43, 50
34814.75, 10, 43, 51
34813.4, 10, 43, 52
34815.4, 10, 43, 53
34817.3, 10, 43, 54
34817.3, 10, 43, 55
34815.25, 10, 43, 56
34816.05, 10, 43, 57
34816.05, 10, 43, 58
34814.45, 10, 44, 0
34813.65, 10, 44, 1
34815.6, 10, 44, 2
34814.4, 10, 44, 3
34816.35, 10, 44, 4
34820.25, 10, 44, 5
34818.75, 10, 44, 6
34817.4, 10, 44, 7
34816.0, 10, 44, 8
34816.0, 10, 44, 9
34815.3, 10, 44, 10
34815.8, 10, 44, 11
34816.8, 10, 44, 12
34816.35, 10, 44, 13
34818.7, 10, 44, 14
34815.1, 10, 44, 15
34816.8, 10, 44, 16
34817.3, 10, 44, 17
34817.15, 10, 44, 18
34817.7, 10, 44, 19
34818.25, 10, 44, 21
34819.15, 10, 44, 22
34817.4, 10, 44, 23
34817.45, 10, 44, 24
34816.5, 10, 44, 25
34817.35, 10, 44, 26
34818.65, 10, 44, 27
34819.95, 10, 44, 28
34818.7, 10, 44, 29
34819.2, 10, 44, 30
34820.45, 10, 44, 31
34819.4, 10, 44, 32
34819.05, 10, 44, 33
34819.6, 10, 44, 34
34820.5, 10, 44, 35
34820.45, 10, 44, 36
34818.55, 10, 44, 37
34817.75, 10, 44, 38
34818.0, 10, 44, 39
34815.7, 10, 44, 41
34817.05, 10, 44, 42
34819.15, 10, 44, 43
34819.45, 10, 44, 44
34819.05, 10, 44, 45
34817.95, 10, 44, 46
34818.1, 10, 44, 47
34817.5, 10, 44, 48
34818.2, 10, 44, 49
34818.3, 10, 44, 50
34819.05, 10, 44, 51
34819.05, 10, 44, 52
34818.25, 10, 44, 53
34818.65, 10, 44, 54
34818.65, 10, 44, 55
34819.5, 10, 44, 56
34820.75, 10, 44, 57
34819.85, 10, 44, 58
34827.35, 10, 45, 0
34827.35, 10, 45, 1
34826.6, 10, 45, 2
34823.3, 10, 45, 3
34822.5, 10, 45, 4
34827.3, 10, 45, 5
34820.7, 10, 45, 6
34820.35, 10, 45, 7
34820.5, 10, 45, 8
34819.0, 10, 45, 9
34817.3, 10, 45, 10
34816.8, 10, 45, 11
34819.35, 10, 45, 12
34819.35, 10, 45, 13
34818.55, 10, 45, 14
34820.05, 10, 45, 15
34820.05, 10, 45, 16
34820.7, 10, 45, 17
34819.65, 10, 45, 18
34819.65, 10, 45, 19
34819.45, 10, 45, 21
34822.35, 10, 45, 22
34819.55, 10, 45, 23
34819.9, 10, 45, 24
34819.1, 10, 45, 25
34819.9, 10, 45, 26
34820.3, 10, 45, 27
34818.85, 10, 45, 28
34817.9, 10, 45, 29
34816.65, 10, 45, 30
34816.95, 10, 45, 31
34815.35, 10, 45, 32
34817.05, 10, 45, 33
34817.05, 10, 45, 34
34814.75, 10, 45, 35
34816.3, 10, 45, 36
34816.3, 10, 45, 37
34813.85, 10, 45, 38
34812.65, 10, 45, 39
34812.9, 10, 45, 41
34810.7, 10, 45, 42
34811.5, 10, 45, 43
34810.6, 10, 45, 44
34811.55, 10, 45, 45
34811.25, 10, 45, 46
34808.35, 10, 45, 47
34810.6, 10, 45, 48
34808.95, 10, 45, 49
34809.55, 10, 45, 50
34810.65, 10, 45, 51
34809.5, 10, 45, 52
34808.45, 10, 45, 53
34810.4, 10, 45, 54
34810.4, 10, 45, 55
34809.45, 10, 45, 56
34808.65, 10, 45, 57
34804.2, 10, 45, 58
34808.7, 10, 45, 59
34810.3, 10, 46, 1
34809.15, 10, 46, 2
34806.95, 10, 46, 3
34806.55, 10, 46, 4
34806.45, 10, 46, 5
34806.45, 10, 46, 6
34810.8, 10, 46, 7
34807.55, 10, 46, 8
34804.7, 10, 46, 9
34805.95, 10, 46, 10
34809.15, 10, 46, 11
34807.2, 10, 46, 12
34807.2, 10, 46, 13
34809.55, 10, 46, 14
34809.55, 10, 46, 15
34807.45, 10, 46, 16
34807.35, 10, 46, 17
34805.75, 10, 46, 18
34805.3, 10, 46, 19
34804.0, 10, 46, 21
34803.8, 10, 46, 22
34801.35, 10, 46, 23
34799.55, 10, 46, 24
34796.95, 10, 46, 25
34796.85, 10, 46, 26
34796.3, 10, 46, 27
34794.1, 10, 46, 28
34796.05, 10, 46, 29
34795.5, 10, 46, 30
34793.7, 10, 46, 31
34792.25, 10, 46, 32
34792.75, 10, 46, 33
34793.65, 10, 46, 34
34792.25, 10, 46, 35
34792.4, 10, 46, 36
34792.4, 10, 46, 37
34792.95, 10, 46, 38
34794.85, 10, 46, 39
34794.35, 10, 46, 40
34796.0, 10, 46, 42
34794.7, 10, 46, 43
34794.9, 10, 46, 44
34794.35, 10, 46, 45
34794.6, 10, 46, 46
34797.05, 10, 46, 47
34796.35, 10, 46, 48
34797.25, 10, 46, 49
34798.55, 10, 46, 50
34794.7, 10, 46, 51
34794.0, 10, 46, 52
34793.75, 10, 46, 53
34791.95, 10, 46, 54
34795.45, 10, 46, 56
34795.25, 10, 46, 57
34794.05, 10, 46, 58
34793.65, 10, 46, 59
34793.1, 10, 47, 0
34793.95, 10, 47, 1
34794.35, 10, 47, 2
34795.1, 10, 47, 3
34793.15, 10, 47, 6
34793.15, 10, 47, 7
34792.15, 10, 47, 8
34793.45, 10, 47, 9
34792.25, 10, 47, 10
34791.35, 10, 47, 12
34791.4, 10, 47, 13
34792.5, 10, 47, 14
34793.4, 10, 47, 15
34792.7, 10, 47, 18
34792.35, 10, 47, 19
34791.6, 10, 47, 20
34791.4, 10, 47, 21
34790.95, 10, 47, 22
34789.85, 10, 47, 23
34791.35, 10, 47, 24
34790.0, 10, 47, 25
34792.15, 10, 47, 26
34791.9, 10, 47, 27
34792.1, 10, 47, 28
34790.35, 10, 47, 29
34790.7, 10, 47, 30
34790.9, 10, 47, 31
34789.7, 10, 47, 32
34790.75, 10, 47, 33
34790.7, 10, 47, 34
34789.75, 10, 47, 36
34789.2, 10, 47, 37
34789.25, 10, 47, 38
34788.95, 10, 47, 39
34789.65, 10, 47, 40
34789.4, 10, 47, 41
34790.25, 10, 47, 42
34788.45, 10, 47, 43
34790.1, 10, 47, 44
34789.05, 10, 47, 45
34788.75, 10, 47, 46
34789.6, 10, 47, 47
34788.25, 10, 47, 48
34789.0, 10, 47, 49
34788.2, 10, 47, 50
34789.3, 10, 47, 51
34789.3, 10, 47, 52
34789.2, 10, 47, 53
34790.8, 10, 47, 54
34789.4, 10, 47, 56
34790.05, 10, 47, 57
34790.1, 10, 47, 58
34789.25, 10, 47, 59
34786.9, 10, 48, 0
34786.45, 10, 48, 1
34787.85, 10, 48, 2
34787.2, 10, 48, 3
34787.05, 10, 48, 4
34787.9, 10, 48, 5
34783.15, 10, 48, 6
34782.2, 10, 48, 7
34784.5, 10, 48, 8
34782.7, 10, 48, 9
34783.25, 10, 48, 10
34785.3, 10, 48, 11
34783.7, 10, 48, 12
34783.7, 10, 48, 13
34783.0, 10, 48, 14
34782.85, 10, 48, 15
34785.05, 10, 48, 16
34783.2, 10, 48, 18
34784.95, 10, 48, 19
34785.25, 10, 48, 20
34783.35, 10, 48, 21
34784.8, 10, 48, 22
34784.8, 10, 48, 23
34783.4, 10, 48, 24
34783.4, 10, 48, 25
34782.8, 10, 48, 26
34784.15, 10, 48, 27
34780.45, 10, 48, 28
34780.75, 10, 48, 29
34780.35, 10, 48, 30
34784.45, 10, 48, 31
34786.6, 10, 48, 32
34784.2, 10, 48, 33
34784.2, 10, 48, 34
34784.5, 10, 48, 35
34784.5, 10, 48, 36
34783.9, 10, 48, 37
34783.75, 10, 48, 39
34782.0, 10, 48, 40
34782.9, 10, 48, 41
34783.1, 10, 48, 42
34785.7, 10, 48, 43
34786.4, 10, 48, 44
34786.1, 10, 48, 45
34786.1, 10, 48, 46
34786.5, 10, 48, 47
34787.75, 10, 48, 48
34787.75, 10, 48, 49
34783.0, 10, 48, 50
34783.0, 10, 48, 51
34784.4, 10, 48, 52
34782.95, 10, 48, 53
34784.25, 10, 48, 54
34784.25, 10, 48, 55
34781.6, 10, 48, 56
34785.6, 10, 48, 57
34785.0, 10, 48, 59
34785.0, 10, 49, 0
34785.25, 10, 49, 1
34784.8, 10, 49, 2
34786.05, 10, 49, 3
34790.8, 10, 49, 4
34791.15, 10, 49, 5
34790.85, 10, 49, 6
34790.6, 10, 49, 7
34791.75, 10, 49, 8
34790.6, 10, 49, 9
34790.75, 10, 49, 10
34790.2, 10, 49, 11
34789.7, 10, 49, 14
34791.8, 10, 49, 16
34791.35, 10, 49, 17
34791.3, 10, 49, 18
34788.35, 10, 49, 19
34789.8, 10, 49, 20
34789.55, 10, 49, 21
34789.55, 10, 49, 22
34792.0, 10, 49, 23
34792.0, 10, 49, 24
34790.85, 10, 49, 25
34794.05, 10, 49, 26
34792.9, 10, 49, 27
34792.9, 10, 49, 28
34791.45, 10, 49, 29
34788.3, 10, 49, 30
34788.3, 10, 49, 31
34789.05, 10, 49, 32
34788.55, 10, 49, 33
34788.0, 10, 49, 35
34790.15, 10, 49, 36
34789.55, 10, 49, 37
34790.2, 10, 49, 38
34791.95, 10, 49, 39
34792.5, 10, 49, 40
34792.8, 10, 49, 41
34792.65, 10, 49, 42
34791.5, 10, 49, 43
34792.45, 10, 49, 44
34791.55, 10, 49, 45
34793.0, 10, 49, 46
34793.0, 10, 49, 47
34791.05, 10, 49, 48
34791.05, 10, 49, 49
34790.0, 10, 49, 50
34791.05, 10, 49, 51
34790.95, 10, 49, 52
34792.45, 10, 49, 53
34792.7, 10, 49, 55
34791.4, 10, 49, 56
34793.15, 10, 49, 57
34792.5, 10, 49, 58
34792.5, 10, 49, 59
34791.0, 10, 50, 0
34792.25, 10, 50, 1
34790.35, 10, 50, 2
34791.4, 10, 50, 3
34790.1, 10, 50, 4
34791.85, 10, 50, 5
34789.5, 10, 50, 6
34789.45, 10, 50, 7
34789.15, 10, 50, 8
34788.2, 10, 50, 9
34788.2, 10, 50, 10
34787.95, 10, 50, 11
34788.5, 10, 50, 12
34789.3, 10, 50, 13
34790.55, 10, 50, 15
34790.65, 10, 50, 16
34790.2, 10, 50, 18
34795.05, 10, 50, 19
34792.25, 10, 50, 20
34794.15, 10, 50, 21
34794.05, 10, 50, 22
34800.4, 10, 50, 23
34793.55, 10, 50, 25
34797.3, 10, 50, 26
34800.5, 10, 50, 27
34800.5, 10, 50, 29
34803.15, 10, 50, 30
34803.15, 10, 50, 31
34805.0, 10, 50, 32
34801.1, 10, 50, 33
34798.65, 10, 50, 35
34798.65, 10, 50, 36
34801.45, 10, 50, 38
34803.5, 10, 50, 39
34803.2, 10, 50, 40
34803.4, 10, 50, 41
34805.3, 10, 50, 45
34820.6, 10, 50, 46
34817.45, 10, 50, 48
34815.05, 10, 50, 49
34820.6, 10, 50, 50
34819.5, 10, 50, 51
34818.65, 10, 50, 52
34819.3, 10, 50, 53
34819.55, 10, 50, 54
34821.4, 10, 50, 55
34820.25, 10, 50, 56
34820.9, 10, 50, 58
34819.0, 10, 50, 59
34823.35, 10, 51, 1
34823.4, 10, 51, 2
34822.45, 10, 51, 3
34822.85, 10, 51, 4
34824.35, 10, 51, 5
34823.9, 10, 51, 6
34824.0, 10, 51, 8
34823.35, 10, 51, 9
34824.05, 10, 51, 11
34825.9, 10, 51, 12
34827.1, 10, 51, 13
34827.0, 10, 51, 14
34832.8, 10, 51, 15
34831.35, 10, 51, 19
34854.6, 10, 51, 21
34858.45, 10, 51, 22
34854.9, 10, 51, 23
34842.95, 10, 51, 24
34847.5, 10, 51, 26
34848.4, 10, 51, 27
34848.55, 10, 51, 28
34847.65, 10, 51, 29
34848.55, 10, 51, 30
34845.5, 10, 51, 32
34848.85, 10, 51, 33
34849.1, 10, 51, 34
34849.5, 10, 51, 35
34846.15, 10, 51, 36
34844.3, 10, 51, 38
34845.2, 10, 51, 39
34843.7, 10, 51, 40
34838.6, 10, 51, 42
34844.05, 10, 51, 43
34844.15, 10, 51, 44
34843.0, 10, 51, 45
34842.4, 10, 51, 46
34843.7, 10, 51, 47
34842.1, 10, 51, 48
34842.1, 10, 51, 49
34841.1, 10, 51, 51
34842.45, 10, 51, 52
34840.65, 10, 51, 53
34838.5, 10, 51, 54
34842.25, 10, 51, 56
34843.1, 10, 51, 57
34842.25, 10, 51, 58
34840.35, 10, 51, 59
34841.75, 10, 52, 0
34843.65, 10, 52, 2
34842.1, 10, 52, 3
34840.35, 10, 52, 4
34841.45, 10, 52, 5
34842.55, 10, 52, 6
34842.55, 10, 52, 8
34841.7, 10, 52, 9
34844.25, 10, 52, 11
34843.55, 10, 52, 12
34843.55, 10, 52, 13
34842.1, 10, 52, 14
34840.3, 10, 52, 16
34841.4, 10, 52, 17
34837.0, 10, 52, 18
34837.7, 10, 52, 20
34833.8, 10, 52, 21
34834.9, 10, 52, 22
34837.25, 10, 52, 23
34836.25, 10, 52, 24
34836.15, 10, 52, 26
34833.15, 10, 52, 27
34833.4, 10, 52, 28
34832.4, 10, 52, 30
34830.65, 10, 52, 31
34830.25, 10, 52, 32
34831.2, 10, 52, 33
34830.25, 10, 52, 34
34830.35, 10, 52, 35
34826.45, 10, 52, 36
34824.25, 10, 52, 37
34823.3, 10, 52, 38
34824.3, 10, 52, 40
34823.5, 10, 52, 41
34823.65, 10, 52, 42
34825.45, 10, 52, 43
34826.9, 10, 52, 44
34827.2, 10, 52, 45
34826.55, 10, 52, 47
34826.55, 10, 52, 48
34825.45, 10, 52, 50
34825.35, 10, 52, 51
34824.3, 10, 52, 52
34822.55, 10, 52, 54
34822.75, 10, 52, 55
34823.85, 10, 52, 56
34822.7, 10, 52, 57
34822.7, 10, 52, 58
34814.45, 10, 53, 0
34814.55, 10, 53, 1
34817.95, 10, 53, 2
34815.95, 10, 53, 3
34815.15, 10, 53, 5
34812.95, 10, 53, 6
34812.5, 10, 53, 10
34812.5, 10, 53, 11
34813.1, 10, 53, 12
34813.85, 10, 53, 13
34813.45, 10, 53, 14
34813.0, 10, 53, 16
34815.15, 10, 53, 17
34815.5, 10, 53, 18
34811.6, 10, 53, 19
34812.9, 10, 53, 21
34811.95, 10, 53, 22
34812.85, 10, 53, 23
34814.15, 10, 53, 24
34814.55, 10, 53, 25
34812.15, 10, 53, 27
34812.25, 10, 53, 28
34809.55, 10, 53, 29
34809.05, 10, 53, 30
34810.55, 10, 53, 31
34811.0, 10, 53, 33
34811.95, 10, 53, 34
34810.1, 10, 53, 35
34805.9, 10, 53, 36
34804.65, 10, 53, 37
34804.75, 10, 53, 38
34805.45, 10, 53, 40
34806.5, 10, 53, 41
34807.95, 10, 53, 42
34808.75, 10, 53, 43
34806.55, 10, 53, 44
34810.05, 10, 53, 45
34806.75, 10, 53, 46
34804.9, 10, 53, 48
34806.85, 10, 53, 49
34807.35, 10, 53, 50
34804.0, 10, 53, 51
34805.7, 10, 53, 53
34803.65, 10, 53, 54
34806.05, 10, 53, 55
34806.15, 10, 53, 56
34802.9, 10, 53, 57
34803.0, 10, 53, 58
34799.1, 10, 53, 59
34798.65, 10, 54, 0
34802.85, 10, 54, 2
34801.4, 10, 54, 8
34803.05, 10, 54, 9
34801.05, 10, 54, 10
34799.55, 10, 54, 11
34800.1, 10, 54, 12
34802.15, 10, 54, 13
34798.55, 10, 54, 14
34799.1, 10, 54, 16
34801.0, 10, 54, 17
34802.25, 10, 54, 18
34802.9, 10, 54, 19
34799.75, 10, 54, 20
34799.75, 10, 54, 21
34799.75, 10, 54, 23
34798.45, 10, 54, 24
34800.35, 10, 54, 25
34801.65, 10, 54, 26
34800.65, 10, 54, 28
34802.0, 10, 54, 29
34802.0, 10, 54, 30
34801.05, 10, 54, 31
34800.45, 10, 54, 32
34808.5, 10, 54, 34
34811.05, 10, 54, 35
34813.05, 10, 54, 36
34812.4, 10, 54, 37
34811.65, 10, 54, 38
34820.95, 10, 54, 40
34819.75, 10, 54, 41
34819.65, 10, 54, 42
34817.05, 10, 54, 43
34818.15, 10, 54, 44
34821.7, 10, 54, 46
34820.45, 10, 54, 47
34821.3, 10, 54, 48
34822.65, 10, 54, 49
34819.4, 10, 54, 50
34819.55, 10, 54, 51
34819.85, 10, 54, 53
34821.4, 10, 54, 54
34822.8, 10, 54, 55
34818.95, 10, 54, 56
34817.6, 10, 54, 57
34818.85, 10, 54, 59
34820.55, 10, 55, 0
34821.7, 10, 55, 1
34823.6, 10, 55, 2
34821.4, 10, 55, 3
34819.15, 10, 55, 5
34822.9, 10, 55, 6
34822.9, 10, 55, 7
34824.7, 10, 55, 8
34824.7, 10, 55, 9
34829.65, 10, 55, 10
34828.9, 10, 55, 12
34831.15, 10, 55, 13
34829.85, 10, 55, 14
34832.35, 10, 55, 15
34832.35, 10, 55, 17
34838.05, 10, 55, 18
34838.05, 10, 55, 19
34837.75, 10, 55, 21
34836.05, 10, 55, 22
34838.25, 10, 55, 23
34841.15, 10, 55, 25
34842.85, 10, 55, 27
34842.5, 10, 55, 28
34842.5, 10, 55, 29
34842.3, 10, 55, 30
34841.45, 10, 55, 31
34842.25, 10, 55, 32
34844.0, 10, 55, 33
34844.3, 10, 55, 35
34843.9, 10, 55, 36
34845.1, 10, 55, 38
34842.6, 10, 55, 39
34842.6, 10, 55, 40
34843.45, 10, 55, 42
34844.5, 10, 55, 43
34845.2, 10, 55, 44
34845.0, 10, 55, 45
34845.65, 10, 55, 46
34846.05, 10, 55, 48
34847.3, 10, 55, 49
34844.95, 10, 55, 50
34845.5, 10, 55, 51
34844.7, 10, 55, 53
34846.45, 10, 55, 55
34845.9, 10, 55, 56
34844.1, 10, 55, 57
34844.1, 10, 55, 58
34843.7, 10, 55, 59
34842.0, 10, 56, 0
34842.0, 10, 56, 1
34844.85, 10, 56, 2
34842.75, 10, 56, 4
34843.1, 10, 56, 5
34843.9, 10, 56, 6
34842.2, 10, 56, 7
34844.0, 10, 56, 8
34844.0, 10, 56, 9
34846.2, 10, 56, 10
34846.45, 10, 56, 11
34847.75, 10, 56, 12
34845.6, 10, 56, 13
34844.8, 10, 56, 14
34844.35, 10, 56, 15
34843.95, 10, 56, 17
34843.95, 10, 56, 18
34842.7, 10, 56, 19
34844.05, 10, 56, 20
34844.35, 10, 56, 21
34844.3, 10, 56, 22
34845.1, 10, 56, 23
34843.55, 10, 56, 24
34844.2, 10, 56, 25
34842.4, 10, 56, 26
34842.3, 10, 56, 27
34842.45, 10, 56, 28
34843.1, 10, 56, 29
34842.95, 10, 56, 30
34842.55, 10, 56, 32
34840.95, 10, 56, 33
34840.8, 10, 56, 34
34839.6, 10, 56, 35
34840.2, 10, 56, 36
34839.8, 10, 56, 37
34833.6, 10, 56, 38
34835.2, 10, 56, 39
34832.6, 10, 56, 40
34835.55, 10, 56, 41
34835.45, 10, 56, 42
34833.15, 10, 56, 43
34835.25, 10, 56, 45
34834.75, 10, 56, 46
34834.95, 10, 56, 47
34834.4, 10, 56, 48
34836.1, 10, 56, 49
34836.2, 10, 56, 50
34836.2, 10, 56, 51
34836.25, 10, 56, 52
34834.65, 10, 56, 53
34834.1, 10, 56, 54
34833.55, 10, 56, 56
34833.0, 10, 56, 57
34836.2, 10, 56, 58
34832.05, 10, 56, 59
34832.05, 10, 57, 0
34833.3, 10, 57, 1
34834.4, 10, 57, 2
34834.0, 10, 57, 3
34831.75, 10, 57, 4
34834.2, 10, 57, 5
34833.65, 10, 57, 6
34831.45, 10, 57, 7
34831.75, 10, 57, 9
34832.55, 10, 57, 10
34833.7, 10, 57, 11
34835.45, 10, 57, 12
34835.4, 10, 57, 13
34835.55, 10, 57, 14
34834.95, 10, 57, 15
34834.75, 10, 57, 16
34835.45, 10, 57, 18
34835.7, 10, 57, 19
34833.5, 10, 57, 20
34833.7, 10, 57, 21
34833.7, 10, 57, 22
34830.85, 10, 57, 23
34832.55, 10, 57, 24
34832.35, 10, 57, 25
34833.55, 10, 57, 26
34833.7, 10, 57, 27
34833.0, 10, 57, 28
34832.4, 10, 57, 29
34832.4, 10, 57, 30
34834.25, 10, 57, 31
34833.75, 10, 57, 33
34835.7, 10, 57, 34
34835.1, 10, 57, 35
34833.45, 10, 57, 37
34837.8, 10, 57, 38
34836.35, 10, 57, 39
34837.95, 10, 57, 40
34838.5, 10, 57, 41
34842.5, 10, 57, 42
34841.95, 10, 57, 44
34842.7, 10, 57, 45
34843.25, 10, 57, 46
34841.25, 10, 57, 47
34841.25, 10, 57, 48
34843.0, 10, 57, 49
34843.9, 10, 57, 50
34841.4, 10, 57, 51
34840.85, 10, 57, 52
34842.0, 10, 57, 54
34842.15, 10, 57, 55
34842.85, 10, 57, 56
34841.65, 10, 57, 57
34842.65, 10, 57, 58
34843.55, 10, 57, 59
34843.3, 10, 58, 0
34844.4, 10, 58, 1
34844.15, 10, 58, 3
34844.15, 10, 58, 4
34844.15, 10, 58, 5
34845.8, 10, 58, 6
34845.6, 10, 58, 7
34845.9, 10, 58, 8
34845.7, 10, 58, 9
34845.7, 10, 58, 10
34846.0, 10, 58, 12
34846.8, 10, 58, 13
34850.05, 10, 58, 14
34851.4, 10, 58, 16
34849.85, 10, 58, 17
34850.3, 10, 58, 18
34849.35, 10, 58, 19
34849.45, 10, 58, 21
34849.7, 10, 58, 22
34848.4, 10, 58, 23
34849.25, 10, 58, 24
34847.15, 10, 58, 25
34850.6, 10, 58, 26
34846.5, 10, 58, 27
34848.55, 10, 58, 29
34847.95, 10, 58, 30
34850.1, 10, 58, 31
34849.25, 10, 58, 32
34848.75, 10, 58, 33
34849.8, 10, 58, 34
34851.0, 10, 58, 35
34847.75, 10, 58, 36
34852.5, 10, 58, 37
34852.5, 10, 58, 39
34852.4, 10, 58, 40
34850.2, 10, 58, 41
34853.75, 10, 58, 42
34854.15, 10, 58, 44
34853.0, 10, 58, 45
34851.0, 10, 58, 46
34851.8, 10, 58, 47
34852.65, 10, 58, 49
34852.45, 10, 58, 50
34851.65, 10, 58, 51
34850.55, 10, 58, 53
34853.4, 10, 58, 54
34853.4, 10, 58, 55
34854.1, 10, 58, 56
34855.5, 10, 58, 58
34854.5, 10, 58, 59
34852.15, 10, 59, 0
34851.65, 10, 59, 1
34853.75, 10, 59, 2
34853.1, 10, 59, 3
34851.95, 10, 59, 4
34851.5, 10, 59, 5
34852.5, 10, 59, 6
34850.25, 10, 59, 7
34851.75, 10, 59, 8
34851.65, 10, 59, 9
34851.65, 10, 59, 10
34851.3, 10, 59, 11
34852.0, 10, 59, 13
34852.75, 10, 59, 14
34852.75, 10, 59, 15
34852.9, 10, 59, 16
34852.9, 10, 59, 17
34852.65, 10, 59, 18
34851.75, 10, 59, 20
34851.75, 10, 59, 21
34850.5, 10, 59, 22
34852.95, 10, 59, 23
34850.95, 10, 59, 25
34846.9, 10, 59, 26
34851.65, 10, 59, 27
34852.45, 10, 59, 28
34852.45, 10, 59, 30
34852.45, 10, 59, 31
34851.75, 10, 59, 32
34852.65, 10, 59, 33
34854.0, 10, 59, 34
34853.15, 10, 59, 36
34856.75, 10, 59, 37
34856.55, 10, 59, 39
34855.45, 10, 59, 40
34857.1, 10, 59, 41
34856.95, 10, 59, 42
34856.05, 10, 59, 43
34858.35, 10, 59, 44
34857.75, 10, 59, 45
34857.75, 10, 59, 46
34860.35, 10, 59, 47
34863.9, 10, 59, 48
34863.2, 10, 59, 49
34863.8, 10, 59, 50
34863.75, 10, 59, 51
34863.95, 10, 59, 52
34863.55, 10, 59, 54
34866.4, 10, 59, 55
34867.95, 10, 59, 56
34866.6, 10, 59, 57
34867.35, 10, 59, 58
34869.05, 10, 59, 59
34873.35, 11, 0, 0
34875.85, 11, 0, 1
34880.1, 11, 0, 2
34882.15, 11, 0, 3
34883.35, 11, 0, 4
34880.65, 11, 0, 5
34886.7, 11, 0, 6
34886.55, 11, 0, 7
34886.25, 11, 0, 8
34884.7, 11, 0, 9
34884.7, 11, 0, 10
34883.7, 11, 0, 11
34884.8, 11, 0, 12
34886.6, 11, 0, 13
34889.35, 11, 0, 14
34887.45, 11, 0, 16
34884.6, 11, 0, 17
34885.75, 11, 0, 18
34881.55, 11, 0, 19
34882.0, 11, 0, 20
